"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 317992 317992 317446 317446
2 62092.4 62092.4 61545.9 61545.9
7 54150.7 54150.7 53604.2 53604.2
48 44200.3 44200.3 43653.8 43653.8
105 19606.5 19606.5 19060 19060
117 15144.8 15144.8 14598.3 14598.3
267 11332.6 11332.6 10786.1 10786.1
358 4544.82 4544.82 3998.32 3998.32
502 2911.24 2911.24 2364.74 2364.74
527 2226.07 2226.07 1679.57 1679.57
529 1759.16 1759.16 1212.66 1212.66
538 1747.81 1747.81 1201.31 1201.31
539 1402.21 1402.21 855.71 855.71
905 423.685 423.685 -122.815 -122.815
906 118.701 118.701 -427.799 -427.799
1008 62.989 62.989 -483.511 -483.511
1302 48.9858 48.9858 -497.514 -497.514
1306 29.5373 29.5373 -516.963 -516.963
1309 20.6338 20.6338 -525.866 -525.866
1316 4.75327 4.75327 -541.747 -541.747
1372 4.49792 4.49792 -542.002 -542.002
1420 4.1184 4.1184 -542.382 -542.382
1718 3.90202 3.90202 -542.598 -542.598
1932 3.76647 3.76647 -542.734 -542.734
2050 5.22531 3.76647 -541.275 -542.734
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 148238 148238 149238 149238
3 92118.5 92118.5 93118.5 93118.5
10 54695.2 54695.2 55695.2 55695.2
107 48066.7 48066.7 49066.7 49066.7
113 44584.5 44584.5 45584.5 45584.5
119 36181.1 36181.1 37181.1 37181.1
147 33114.1 33114.1 34114.1 34114.1
158 28530 28530 29530 29530
170 25043.2 25043.2 26043.2 26043.2
199 12667.3 12667.3 13667.3 13667.3
504 10664 10664 11664 11664
506 10629.7 10629.7 11629.7 11629.7
507 9971.96 9971.96 10972 10972
511 9042.31 9042.31 10042.3 10042.3
512 4319.06 4319.06 5319.06 5319.06
517 3735.69 3735.69 4735.69 4735.69
529 2709.06 2709.06 3709.06 3709.06
536 2382.92 2382.92 3382.92 3382.92
562 1254 1254 2254 2254
566 806.94 806.94 1806.94 1806.94
910 88.4536 88.4536 1088.45 1088.45
1110 4.01182 4.01182 1004.01 1004.01
1414 3.93277 3.93277 1003.93 1003.93
