"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 262688 262688 262142 262142
2 211169 211169 210622 210622
3 106003 106003 105457 105457
5 87008.7 87008.7 86462.2 86462.2
15 62158.7 62158.7 61612.2 61612.2
16 44735 44735 44188.5 44188.5
17 19841.7 19841.7 19295.2 19295.2
63 18125.7 18125.7 17579.2 17579.2
70 13789.3 13789.3 13242.8 13242.8
114 9283.93 9283.93 8737.43 8737.43
133 7501.67 7501.67 6955.17 6955.17
367 5140.69 5140.69 4594.19 4594.19
390 2671.34 2671.34 2124.84 2124.84
410 1960.8 1960.8 1414.3 1414.3
501 765.916 765.916 219.416 219.416
751 658.331 658.331 111.831 111.831
881 10.442 10.442 -536.058 -536.058
1328 6.05775 6.05775 -540.442 -540.442
1460 4.12981 4.12981 -542.37 -542.37
2077 4.05839 4.05839 -542.442 -542.442
2150 321211 4.05839 320664 -542.442
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 434852 434852 435852 435852
2 292316 292316 293316 293316
3 179396 179396 180396 180396
4 97294.7 97294.7 98294.7 98294.7
12 83261.7 83261.7 84261.7 84261.7
23 80012 80012 81012 81012
40 71648.1 71648.1 72648.1 72648.1
52 36906.8 36906.8 37906.8 37906.8
57 19539.2 19539.2 20539.2 20539.2
67 13623.5 13623.5 14623.5 14623.5
197 11549.3 11549.3 12549.3 12549.3
402 4337.62 4337.62 5337.62 5337.62
548 4331.17 4331.17 5331.17 5331.17
549 667.605 667.605 1667.6 1667.6
1021 16.7115 16.7115 1016.71 1016.71
1726 4.09686 4.09686 1004.1 1004.1
1812 3.82114 3.82114 1003.82 1003.82
2150 1458.19 3.82114 2458.19 1003.82
"function evaluation" "current f(x)" "best-so-far f(x)" "current af(x)+b"  "best af(x)+b"
1 112079 112079 112287 112287
4 61459.1 61459.1 61667.4 61667.4
51 25767.4 25767.4 25975.8 25975.8
69 16633 16633 16841.4 16841.4
